index	15	24	74	90	146	153	164	258
d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__Anaeroplasma	0.0	0.0	1577.0	1.0	5.0	4.0	24.0	2.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_eligens_group	41.0	302.0	287.0	104.0	7.0	277.0	599.0	1679.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira	597.0	63.0	825.0	28.0	26.0	120.0	136.0	2841.0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia	9.0	135.0	34.0	82.0	0.0	1508.0	7.0	5.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_xylanophilum_group	4.0	333.0	1168.0	2.0	2.0	51.0	159.0	952.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_hallii_group	106.0	46.0	503.0	9.0	3.0	138.0	387.0	1773.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium	144.0	12.0	7.0	2.0	636.0	371.0	20.0	26.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_torques_group	112.0	278.0	482.0	58.0	849.0	651.0	576.0	1919.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_gauvreauii_group	52.0	22.0	104.0	1.0	1.0	2.0	35.0	1408.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-003	110.0	390.0	285.0	53.0	4.0	132.0	155.0	462.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-010	11.0	136.0	128.0	71.0	2.0	369.0	502.0	122.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	42.0	4.0	64.0	2.0	198.0	23.0	36.0	637.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus	69.0	94.0	590.0	408.0	4.0	215.0	142.0	1709.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor	3.0	27.0	25.0	2.0	275.0	97.0	419.0	20.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus	56.0	177.0	314.0	128.0	21.0	34.0	192.0	141.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella	32.0	825.0	15.0	52.0	8.0	1140.0	70.0	445.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0.0	5.0	1101.0	165.0	3.0	2.0	0.0	13.0
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila	35.0	57.0	127.0	7.0	3.0	499.0	418.0	19.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella	10.0	19.0	10.0	0.0	865.0	4.0	60.0	2.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter	15.0	124.0	76.0	10.0	483.0	18.0	550.0	115.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-001	583.0	33.0	294.0	12.0	0.0	46.0	25.0	1220.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;__	2.0	467.0	3.0	0.0	2.0	11.0	405.0	6.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter	25.0	217.0	183.0	27.0	4.0	183.0	5.0	129.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter	27.0	68.0	34.0	17.0	285.0	91.0	325.0	59.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea	0.0	0.0	2.0	0.0	648.0	8.0	14.0	13.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium	71.0	65.0	243.0	64.0	733.0	148.0	281.0	667.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Coprobacillus	0.0	0.0	2.0	0.0	617.0	0.0	4.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__uncultured	56.0	39.0	77.0	54.0	122.0	25.0	103.0	481.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella	13.0	1112.0	52.0	7.0	29.0	7.0	36.0	25.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella	6.0	9.0	5.0	0.0	530.0	1.0	29.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	26.0	16.0	16.0	4.0	9.0	71.0	43.0	510.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-008	50.0	20.0	174.0	30.0	2.0	48.0	110.0	501.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-004	66.0	160.0	289.0	18.0	7.0	14.0	145.0	308.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-56	62.0	3.0	210.0	6.0	0.0	19.0	14.0	585.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;__	55.0	69.0	7.0	10.0	3.0	4.0	50.0	103.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014	53.0	65.0	148.0	167.0	13.0	660.0	18.0	469.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;__	66.0	11.0	12.0	138.0	20.0	36.0	18.0	339.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0.0	0.0	7.0	0.0	3.0	0.0	0.0	410.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured;g__uncultured	5.0	440.0	274.0	0.0	4.0	180.0	396.0	63.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1	201.0	159.0	46.0	50.0	2.0	17.0	2.0	60.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_gnavus_group	12.0	8.0	15.0	0.0	371.0	3.0	93.0	2.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066575	5.0	21.0	16.0	24.0	0.0	18.0	5.0	306.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group;g__Clostridia_vadinBB60_group	2.0	499.0	12.0	4.0	1.0	11.0	17.0	65.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1819	5.0	64.0	22.0	2.0	235.0	13.0	88.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella	0.0	69.0	0.0	94.0	1.0	0.0	1.0	190.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas	2.0	25.0	58.0	4.0	2.0	0.0	247.0	21.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus	52.0	21.0	128.0	46.0	13.0	4.0	25.0	228.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella	13.0	88.0	89.0	16.0	9.0	13.0	13.0	30.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-003	5.0	4.0	16.0	1.0	3.0	404.0	5.0	43.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Coprobacter	0.0	198.0	1.0	10.0	1.0	95.0	1.0	29.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae_Sedis	18.0	36.0	88.0	17.0	216.0	149.0	20.0	102.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Intestinibacter	23.0	1.0	43.0	1.0	4.0	20.0	3.0	79.0
d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Gastranaerophilales;f__Gastranaerophilales;g__Gastranaerophilales	0.0	0.0	0.0	0.0	1.0	9.0	47.0	92.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_ruminantium_group	4.0	142.0	2.0	0.0	1.0	0.0	18.0	72.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Clostridium]_innocuum_group	1.0	0.0	10.0	0.0	127.0	7.0	9.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;__	14.0	12.0	29.0	5.0	18.0	52.0	11.0	62.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__UCG-010	6.0	263.0	38.0	21.0	2.0	6.0	66.0	22.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosporobacter	4.0	12.0	22.0	4.0	5.0	1.0	56.0	55.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__uncultured	0.0	186.0	48.0	0.0	0.0	0.0	2.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__uncultured	32.0	94.0	121.0	12.0	60.0	38.0	51.0	31.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella	1.0	101.0	0.0	8.0	0.0	2.0	1.0	7.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium	1.0	0.0	4.0	5.0	126.0	20.0	42.0	93.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella	3.0	3.0	3.0	0.0	48.0	0.0	8.0	2.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas	1.0	38.0	44.0	6.0	9.0	39.0	47.0	13.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Terrisporobacter	4.0	1.0	1.0	0.0	1.0	5.0	1.0	135.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_UCG-001	5.0	30.0	31.0	2.0	0.0	21.0	20.0	3.0
d__Bacteria;p__Firmicutes;c__Clostridia;__;__;__	20.0	73.0	75.0	11.0	3.0	121.0	24.0	212.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__RF39;g__RF39	23.0	201.0	9.0	22.0	6.0	313.0	4.0	30.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella	1.0	2.0	1.0	0.0	2.0	12.0	67.0	1.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;__	0.0	5.0	0.0	6.0	0.0	0.0	165.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_FCS020_group	35.0	38.0	46.0	5.0	0.0	72.0	6.0	85.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__UCG-004	0.0	122.0	0.0	3.0	0.0	2.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__DTU089	0.0	4.0	7.0	0.0	68.0	8.0	6.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;__;__	0.0	28.0	7.0	0.0	18.0	34.0	20.0	14.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas	0.0	0.0	0.0	0.0	77.0	5.0	8.0	1.0
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.0	0.0	0.0	0.0	46.0	0.0	1.0	5.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066755	0.0	3.0	2.0	4.0	0.0	11.0	23.0	67.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor	0.0	0.0	0.0	0.0	2.0	2.0	40.0	8.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;__;__	0.0	2.0	0.0	0.0	3.0	0.0	0.0	15.0
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__vadinBE97;g__vadinBE97	1.0	14.0	0.0	0.0	0.0	0.0	0.0	9.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_AD3011_group	16.0	35.0	27.0	2.0	2.0	14.0	22.0	11.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_fissicatena_group	0.0	0.0	0.0	0.0	3.0	84.0	6.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__uncultured	3.0	6.0	3.0	5.0	7.0	28.0	27.0	3.0
d__Bacteria;__;__;__;__;__	18.0	32.0	68.0	2.0	12.0	50.0	56.0	174.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia	12.0	3.0	12.0	0.0	0.0	2.0	0.0	26.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia	0.0	2.0	0.0	0.0	0.0	3.0	2.0	43.0
d__Bacteria;p__Firmicutes;__;__;__;__	0.0	1.0	2.0	1.0	3.0	2.0	0.0	17.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_brachy_group	0.0	2.0	1.0	0.0	0.0	0.0	2.0	4.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Moryella	17.0	6.0	34.0	4.0	0.0	8.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina	19.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;__;__	3.0	33.0	13.0	1.0	3.0	56.0	1.0	26.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	0.0	21.0	2.0	0.0	4.0	1.0	0.0	23.0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__uncultured	1.0	26.0	14.0	0.0	0.0	1.0	0.0	2.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UCG-009	11.0	10.0	0.0	8.0	0.0	5.0	1.0	3.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania	0.0	12.0	24.0	2.0	0.0	7.0	20.0	2.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus	0.0	0.0	2.0	0.0	30.0	11.0	23.0	2.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	0.0	2.0	0.0	1.0	10.0	6.0	0.0	4.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;__	9.0	50.0	45.0	12.0	39.0	41.0	11.0	54.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus	0.0	5.0	3.0	0.0	5.0	18.0	8.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospirales;g__Hydrogenoanaerobacterium	0.0	5.0	0.0	0.0	0.0	2.0	4.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_oxidoreducens_group	6.0	30.0	67.0	4.0	1.0	29.0	7.0	67.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae	0.0	1.0	0.0	0.0	10.0	0.0	0.0	13.0
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	1.0	5.0	9.0	0.0	2.0	3.0	12.0	23.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	0.0	0.0	1.0	0.0	2.0	1.0	0.0	5.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	6.0	0.0	0.0	0.0	1.0	3.0	1.0	3.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured	3.0	8.0	9.0	1.0	0.0	4.0	1.0	0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia	2.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;__	2.0	6.0	3.0	4.0	0.0	0.0	0.0	3.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Megasphaera	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-006	0.0	2.0	0.0	0.0	0.0	0.0	2.0	3.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;__	0.0	1.0	2.0	1.0	2.0	0.0	0.0	1.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Megamonas	1.0	0.0	4.0	1.0	1.0	0.0	0.0	3.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter	0.0	1.0	9.0	0.0	1.0	0.0	1.0	3.0
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__uncultured	0.0	4.0	6.0	0.0	0.0	2.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter	3.0	1.0	2.0	0.0	0.0	7.0	0.0	5.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitaleaceae_UCG-011	0.0	1.0	0.0	9.0	0.0	3.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Paludicola	0.0	0.0	0.0	0.0	10.0	2.0	0.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostignum	0.0	1.0	0.0	0.0	4.0	6.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Phocea	0.0	1.0	2.0	0.0	0.0	1.0	5.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriales_Incertae_Sedis;g__uncultured	0.0	2.0	3.0	1.0	0.0	2.0	1.0	2.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group	1.0	2.0	1.0	0.0	0.0	0.0	8.0	9.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Candidatus_Soleaferrea	0.0	1.0	2.0	1.0	10.0	0.0	3.0	3.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__uncultured;g__uncultured	1.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NC2004_group	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Mitsuokella	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__uncultured;g__uncultured	0.0	4.0	1.0	0.0	0.0	3.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dielma	0.0	3.0	2.0	0.0	0.0	0.0	9.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ethanoligenenaceae;g__Acetanaerobacterium	0.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia	0.0	1.0	4.0	0.0	0.0	0.0	2.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Caproiciproducens	0.0	0.0	5.0	0.0	1.0	1.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales;g__Peptoniphilus	0.0	0.0	2.0	0.0	5.0	0.0	0.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	644.0	1720.0	17951.0	440.0	6203.0	1354.0	40550.0	8312.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	63695.0	131.0	168.0	18653.0	76.0	37.0	366.0	240.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	5.0	6.0	6.0	8.0	3.0	22.0	14.0	62902.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;__	1123.0	2044.0	10303.0	229.0	40.0	1017.0	10482.0	15836.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;__	1673.0	5678.0	18195.0	3524.0	1404.0	3564.0	6209.0	17567.0
